X_Value;Acelera??o (Collected);
0.617808;0.004300;
0.618296;0.004013;
0.618784;0.005075;
0.619272;0.005386;
0.619760;0.004989;
0.620248;0.004873;
0.620736;0.004776;
0.621224;0.005166;
0.621712;0.004166;
0.622200;0.004696;
0.622688;0.005282;
0.623176;0.003775;
0.623664;0.003360;
0.624152;0.004544;
0.624640;0.004373;
0.625128;0.003714;
0.625616;0.003854;
0.626104;0.005465;
0.626592;0.005001;
0.627080;0.004977;
0.627568;0.005520;
0.628056;0.006100;
0.628544;0.005892;
0.629032;0.006112;
0.629520;0.007198;
0.630008;0.006618;
0.630496;0.005911;
0.630984;0.007271;
0.631472;0.007723;
0.631960;0.007326;
0.632448;0.007948;
0.632936;0.009285;
0.633424;0.009193;
0.633912;0.008223;
0.634400;0.008382;
0.634888;0.008516;
0.635376;0.008845;
0.635864;0.008687;
0.636352;0.008973;
0.636840;0.008857;
0.637328;0.009309;
0.637816;0.009638;
0.638304;0.009382;
0.638792;0.009541;
0.639280;0.009419;
0.639768;0.010145;
0.640256;0.009718;
0.640744;0.008937;
0.641232;0.008559;
0.641720;0.008302;
0.642208;0.008314;
0.642696;0.007814;
0.643184;0.007729;
0.643672;0.008308;
0.644160;0.008357;
0.644648;0.008333;
0.645136;0.008339;
0.645624;0.008833;
0.646112;0.008955;
0.646600;0.008382;
0.647088;0.008491;
0.647576;0.008052;
0.648064;0.007735;
0.648552;0.007198;
0.649040;0.007967;
0.649528;0.007674;
0.650016;0.007052;
0.650504;0.007912;
0.650992;0.008735;
0.651480;0.008272;
0.651968;0.008528;
0.652456;0.009626;
0.652944;0.009681;
0.653432;0.009095;
0.653920;0.009388;
0.654408;0.009895;
0.654896;0.009962;
0.655384;0.009321;
0.655872;0.010005;
0.656360;0.010078;
0.656848;0.008809;
0.657336;0.009163;
0.657824;0.009169;
0.658312;0.009516;
0.658800;0.008528;
0.659288;0.008967;
0.659776;0.009937;
0.660264;0.009407;
0.660752;0.009364;
0.661240;0.009516;
0.661728;0.009925;
0.662216;0.009278;
0.662704;0.008485;
0.663192;0.008992;
0.663680;0.008223;
0.664168;0.007869;
0.664656;0.007979;
0.665144;0.007930;
0.665632;0.007320;
0.666120;0.007247;
0.666608;0.006496;
0.667096;0.006978;
0.667584;0.005630;
0.668072;0.006014;
0.668560;0.006429;
0.669048;0.006014;
0.669536;0.005923;
0.670024;0.006149;
0.670512;0.005947;
0.671000;0.006222;
0.671488;0.006234;
0.671976;0.006307;
0.672464;0.005923;
0.672952;0.005337;
0.673440;0.005130;
0.673928;0.004465;
0.674416;0.005264;
0.674904;0.004202;
0.675392;0.005160;
0.675880;0.005642;
0.676368;0.005599;
0.676856;0.005941;
0.677344;0.005850;
0.677832;0.006063;
0.678320;0.005874;
0.678808;0.005892;
0.679296;0.005721;
0.679784;0.005831;
0.680272;0.004995;
0.680760;0.005374;
0.681248;0.004898;
0.681736;0.004879;
0.682224;0.005154;
0.682712;0.005093;
0.683200;0.005001;
0.683688;0.004452;
0.684176;0.004757;
0.684664;0.004831;
0.685152;0.004483;
0.685640;0.003183;
0.686128;0.003171;
0.686616;0.003671;
0.687104;0.003885;
0.687592;0.003494;
0.688080;0.003232;
0.688568;0.003244;
0.689056;0.002933;
0.689544;0.002585;
0.690032;0.002067;
0.690520;0.001975;
0.691008;0.001438;
0.691496;0.001023;
0.691984;0.000529;
0.692472;0.000810;
0.692960;0.000432;
0.693448;0.000718;
0.693936;0.000859;
0.694424;0.001475;
0.694912;0.000578;
0.695400;0.001127;
0.695888;0.001249;
0.696376;0.000682;
0.696864;0.001164;
0.697352;0.000840;
0.697840;0.001585;
0.698328;0.000676;
0.698816;0.001237;
0.699304;0.001524;
0.699792;0.000663;
0.700280;0.000474;
0.700768;0.000914;
0.701256;0.000499;
0.701744;0.001432;
0.702232;0.001164;
0.702720;0.002018;
0.703208;0.001969;
0.703696;0.001621;
0.704184;0.001719;
0.704672;0.001353;
0.705160;0.001859;
0.705648;0.002012;
0.706136;0.001591;
0.706624;0.001554;
0.707112;0.000194;
0.707600;-0.000362;
0.708088;0.000230;
0.708576;-0.000166;
0.709064;0.000371;
0.709552;0.000657;
0.710040;0.001268;
0.710528;0.000859;
0.711016;0.000914;
0.711504;0.000682;
0.711992;0.000975;
0.712480;0.000822;
0.712968;0.000413;
0.713456;0.000584;
0.713944;0.000285;
0.714432;-0.000892;
0.714920;-0.001130;
0.715408;-0.000124;
0.715896;0.000108;
0.716384;-0.000111;
0.716872;-0.000166;
0.717360;0.000127;
0.717848;-19,86;
0.718336;0.000255;
0.718824;0.000938;
0.719312;0.001127;
0.719800;0.000865;
0.720288;0.000731;
0.720776;0.001084;
0.721264;0.001670;
0.721752;0.001463;
0.722240;0.001310;
0.722728;0.001609;
0.723216;0.000962;
0.723704;0.002360;
0.724192;0.001896;
0.724680;0.001585;
0.725168;0.001640;
0.725656;0.001688;
0.726144;0.002372;
0.726632;0.002524;
0.727120;0.002976;
0.727608;0.002549;
0.728096;0.002768;
0.728584;0.003275;
0.729072;0.002878;
0.729560;0.003592;
0.730048;0.002976;
0.730536;0.003580;
0.731024;0.003012;
0.731512;0.003238;
0.732000;0.002921;
0.732488;0.002646;
0.732976;0.003177;
0.733464;0.002604;
0.733952;0.002421;
0.734440;0.002286;
0.734928;0.002219;
0.735416;0.003080;
0.735904;0.002860;
0.736392;0.003421;
0.736880;0.004532;
0.737368;0.004568;
0.737856;0.004355;
0.738344;0.004580;
0.738832;0.004782;
0.739320;0.004330;
0.739808;0.004550;
0.740296;0.004550;
0.740784;0.004025;
0.741272;0.004092;
0.741760;0.003995;
0.742248;0.004672;
0.742736;0.004074;
0.743224;0.005721;
0.743712;0.006130;
0.744200;0.006429;
0.744688;0.007100;
0.745176;0.007649;
0.745664;0.007924;
0.746152;0.007741;
0.746640;0.006795;
0.747128;0.007430;
0.747616;0.007363;
0.748104;0.007839;
0.748592;0.006960;
0.749080;0.006972;
0.749568;0.007070;
0.750056;0.007113;
0.750544;0.007393;
0.751032;0.007070;
0.751520;0.007320;
0.752008;0.007839;
0.752496;0.008290;
0.752984;0.008241;
0.753472;0.008247;
0.753960;0.008131;
0.754448;0.008589;
0.754936;0.009175;
0.755424;0.008632;
0.755912;0.008174;
0.756400;0.007649;
0.756888;0.008241;
0.757376;0.006777;
0.757864;0.006661;
0.758352;0.006765;
0.758840;0.006911;
0.759328;0.007265;
0.759816;0.007039;
0.760304;0.006814;
0.760792;0.007656;
0.761280;0.008107;
0.761768;0.008626;
0.762256;0.008345;
0.762744;0.009004;
0.763232;0.008266;
0.763720;0.008156;
0.764208;0.007649;
0.764696;0.008089;
0.765184;0.008479;
0.765672;0.008717;
0.766160;0.008784;
0.766648;0.009565;
0.767136;0.008455;
0.767624;0.009144;
0.768112;0.009248;
0.768600;0.009285;
0.769088;0.009962;
0.769576;0.009693;
0.770064;0.010053;
0.770552;0.009693;
0.771040;0.009516;
0.771528;0.010053;
0.772016;0.009907;
0.772504;0.009840;
0.772992;0.010023;
0.773480;0.009803;
0.773968;0.009163;
0.774456;0.009150;
0.774944;0.008967;
0.775432;0.009370;
0.775920;0.008833;
0.776408;0.008980;
0.776896;0.009163;
0.777384;0.008668;
0.777872;0.008699;
0.778360;0.008613;
0.778848;0.008870;
0.779336;0.008760;
0.779824;0.009651;
0.780312;0.009358;
0.780800;0.008674;
0.781288;0.008552;
0.781776;0.007832;
0.782264;0.007942;
0.782752;0.008162;
0.783240;0.007460;
0.783728;0.007131;
0.784216;0.007778;
0.784704;0.006612;
0.785192;0.006740;
0.785680;0.006881;
0.786168;0.007222;
0.786656;0.007143;
0.787144;0.007509;
0.787632;0.007948;
0.788120;0.007942;
0.788608;0.008229;
0.789096;0.007509;
0.789584;0.007045;
0.790072;0.006923;
0.790560;0.007222;
0.791048;0.006942;
0.791536;0.006161;
0.792024;0.005795;
0.792512;0.005935;
0.793000;0.005416;
0.793488;0.005947;
0.793976;0.006203;
0.794464;0.006271;
0.794952;0.006929;
0.795440;0.006624;
0.795928;0.005972;
0.796416;0.005355;
0.796904;0.005697;
0.797392;0.006155;
0.797880;0.005892;
0.798368;0.005734;
0.798856;0.005185;
0.799344;0.005270;
0.799832;0.003757;
0.800320;0.003720;
0.800808;0.004568;
0.801296;0.004294;
0.801784;0.004025;
0.802272;0.003354;
0.802760;0.004166;
0.803248;0.003208;
0.803736;0.003055;
0.804224;0.003781;
0.804712;0.003562;
0.805200;0.003403;
0.805688;0.003976;
0.806176;0.003513;
0.806664;0.002982;
0.807152;0.003141;
0.807640;0.002836;
0.808128;0.002701;
0.808616;0.002573;
0.809104;0.002530;
0.809592;0.002445;
0.810080;0.002463;
0.810568;0.002262;
0.811056;0.002311;
0.811544;0.002866;
0.812032;0.002543;
0.812520;0.002866;
0.813008;0.002982;
0.813496;0.002951;
0.813984;0.002030;
0.814472;0.001884;
0.814960;0.001945;
0.815448;0.001786;
0.815936;0.002530;
0.816424;0.001347;
0.816912;0.002408;
0.817400;0.001798;
0.817888;0.001945;
0.818376;0.001829;
0.818864;0.002048;
0.819352;0.002225;
0.819840;0.002146;
0.820328;0.001554;
0.820816;0.001609;
0.821304;0.000926;
0.821792;0.001243;
0.822280;0.002073;
0.822768;0.001158;
0.823256;0.001091;
0.823744;0.000291;
0.824232;0.000218;
0.824720;0.000163;
0.825208;-25,96;
0.825696;0.000694;
0.826184;0.000419;
0.826672;0.000566;
0.827160;-0.000276;
0.827648;0.000267;
0.828136;-0.000209;
0.828624;59,46;
0.829112;0.000377;
0.829600;0.000346;
0.830088;0.000572;
0.830576;96,06;
0.831064;0.000242;
0.831552;0.000676;
0.832040;0.000786;
0.832528;0.000621;
0.833016;0.000413;
0.833504;-0.000307;
0.833992;-0.000111;
0.834480;-0.000270;
0.834968;0.000493;
0.835456;0.000456;
0.835944;0.000853;
0.836432;0.000731;
0.836920;0.001231;
0.837408;0.000871;
0.837896;0.000615;
0.838384;0.001194;
0.838872;0.001261;
0.839360;0.001194;
0.839848;0.001817;
0.840336;0.001371;
0.840824;0.001109;
0.841312;0.001304;
0.841800;0.001322;
0.842288;0.001890;
0.842776;0.001316;
0.843264;0.002048;
0.843752;0.001847;
0.844240;0.002616;
0.844728;0.002433;
0.845216;0.002396;
0.845704;0.003025;
0.846192;0.002573;
0.846680;0.003073;
0.847168;0.002640;
0.847656;0.001676;
0.848144;0.002360;
0.848632;0.002305;
0.849120;0.001926;
0.849608;0.002116;
0.850096;0.003080;
0.850584;0.003189;
0.851072;0.003684;
0.851560;0.003025;
0.852048;0.003446;
0.852536;0.002884;
0.853024;0.003873;
0.853512;0.004251;
0.854000;0.004141;
0.854488;0.004105;
0.854976;0.004196;
0.855464;0.004410;
0.855952;0.003641;
0.856440;0.003287;
0.856928;0.004507;
0.857416;0.004184;
0.857904;0.004251;
0.858392;0.004611;
0.858880;0.003781;
0.859368;0.003391;
0.859856;0.003995;
0.860344;0.004648;
0.860832;0.005258;
0.861320;0.005892;
0.861808;0.006155;
0.862296;0.005984;
0.862784;0.005703;
0.863272;0.005837;
0.863760;0.005325;
0.864248;0.005984;
0.864736;0.005764;
0.865224;0.006136;
0.865712;0.005673;
0.866200;0.005508;
0.866688;0.006039;
0.867176;0.006197;
0.867664;0.006868;
0.868152;0.007131;
0.868640;0.006911;
0.869128;0.006643;
0.869616;0.006295;
0.870104;0.007155;
0.870592;0.007149;
0.871080;0.007296;
0.871568;0.007265;
0.872056;0.007735;
0.872544;0.007607;
0.873032;0.007460;
0.873520;0.006807;
0.874008;0.006893;
0.874496;0.006917;
0.874984;0.007582;
0.875472;0.007997;
0.875960;0.007961;
0.876448;0.007668;
0.876936;0.007625;
0.877424;0.008022;
0.877912;0.008022;
0.878400;0.009156;
0.878888;0.009211;
0.879376;0.008742;
0.879864;0.009163;
0.880352;0.008253;
0.880840;0.008217;
0.881328;0.007466;
0.881816;0.008119;
0.882304;0.008699;
0.882792;0.007930;
0.883280;0.008314;
0.883768;0.008113;
0.884256;0.008089;
0.884744;0.008552;
0.885232;0.008168;
0.885720;0.008101;
0.886208;0.008699;
0.886696;0.008925;
0.887184;0.009706;
0.887672;0.009071;
0.888160;0.009394;
0.888648;0.009431;
0.889136;0.009346;
0.889624;0.008906;
0.890112;0.008284;
0.890600;0.008424;
0.891088;0.007912;
0.891576;0.007448;
0.892064;0.007832;
0.892552;0.007607;
0.893040;0.008607;
0.893528;0.008552;
0.894016;0.008491;
0.894504;0.009333;
0.894992;0.009285;
0.895480;0.009059;
0.895968;0.009022;
0.896456;0.008955;
0.896944;0.009260;
0.897432;0.008711;
0.897920;0.008632;
0.898408;0.008424;
0.898896;0.008131;
0.899384;0.008339;
0.899872;0.007765;
0.900360;0.007534;
0.900848;0.007692;
0.901336;0.007893;
0.901824;0.008083;
0.902312;0.007601;
0.902800;0.007918;
0.903288;0.008803;
0.903776;0.007955;
0.904264;0.008772;
0.904752;0.008546;
0.905240;0.008162;
0.905728;0.007802;
0.906216;0.007839;
0.906704;0.007296;
0.907192;0.007692;
0.907680;0.006966;
0.908168;0.006850;
0.908656;0.007119;
0.909144;0.006472;
0.909632;0.006405;
0.910120;0.006624;
0.910608;0.006508;
0.911096;0.006777;
0.911584;0.006210;
0.912072;0.006454;
0.912560;0.006399;
0.913048;0.006264;
0.913536;0.006539;
0.914024;0.006576;
0.914512;0.005776;
0.915000;0.005697;
0.915488;0.005416;
0.915976;0.005502;
0.916464;0.005203;
0.916952;0.004971;
0.917440;0.004892;
0.917928;0.004635;
0.918416;0.004190;
0.918904;0.004794;
0.919392;0.004837;
0.919880;0.005740;
0.920368;0.005764;
0.920856;0.005337;
0.921344;0.005398;
0.921832;0.005276;
0.922320;0.004959;
0.922808;0.004831;
0.923296;0.004886;
0.923784;0.003635;
0.924272;0.003403;
0.924760;0.002030;
0.925248;0.003159;
0.925736;0.002415;
0.926224;0.003153;
0.926712;0.003281;
0.927200;0.003616;
0.927688;0.003708;
0.928176;0.005062;
0.928664;0.009297;
0.929152;0.012787;
0.929640;0.021255;
0.930128;0.026045;
0.930616;0.028369;
0.931104;0.031048;
0.931592;0.031316;
0.932080;0.034184;
0.932568;0.035117;
0.933056;0.038070;
0.933544;0.042927;
0.934032;0.039986;
0.934520;0.041829;
0.935008;0.041078;
0.935496;0.043110;
0.935984;0.045392;
0.936472;0.049767;
0.936960;0.052305;
0.937448;0.050218;
0.937936;0.045654;
0.938424;0.042781;
0.938912;0.039248;
0.939400;0.037100;
0.939888;0.035782;
0.940376;0.034489;
0.940864;0.031865;
0.941352;0.028522;
0.941840;0.027210;
0.942328;0.026203;
0.942816;0.025764;
0.943304;0.026283;
0.943792;0.026856;
0.944280;0.026856;
0.944768;0.024288;
0.945256;0.021438;
0.945744;0.018906;
0.946232;0.019077;
0.946720;0.017442;
0.947208;0.020969;
0.947696;0.017851;
0.948184;0.026887;
0.948672;0.025038;
0.949160;0.013775;
0.949648;0.012842;
0.950136;0.014519;
0.950624;0.018912;
0.951112;0.015691;
0.951600;0.021365;
0.952088;0.019760;
0.952576;0.016838;
0.953064;0.010621;
0.953552;0.011597;
0.954040;0.018876;
0.954528;0.018516;
0.955016;0.016631;
0.955504;0.018571;
0.955992;0.020474;
0.956480;0.022353;
0.956968;0.024818;
0.957456;0.029516;
0.957944;0.029193;
0.958432;0.030419;
0.958920;0.031969;
0.959408;0.030944;
0.959896;0.031274;
0.960384;0.034428;
0.960872;0.037576;
0.961360;0.039339;
0.961848;0.042195;
0.962336;0.045258;
0.962824;0.044757;
0.963312;0.041109;
0.963800;0.037985;
0.964288;0.037149;
0.964776;0.039846;
0.965264;0.040230;
0.965752;0.037710;
0.966240;0.037686;
0.966728;0.036423;
0.967216;0.032616;
0.967704;0.031231;
0.968192;0.031768;
0.968680;0.029492;
0.969168;0.026496;
0.969656;0.028223;
0.970144;0.028211;
0.970632;0.028552;
0.971120;0.027228;
0.971608;0.024831;
0.972096;0.021542;
0.972584;0.020438;
0.973072;0.018552;
0.973560;0.018705;
0.974048;0.017222;
0.974536;0.013183;
0.975024;0.011084;
0.975512;0.013354;
0.976000;0.000432;
0.976488;0.000249;
0.976976;0.001713;
0.977464;0.002213;
0.977952;0.002793;
0.978440;0.001036;
0.978928;0.000529;
0.979416;0.000969;
0.979904;0.001451;
0.980392;47,25;
0.980880;-0.001350;
0.981368;-0.001801;
0.981856;-0.002418;
0.982344;-0.002588;
0.982832;-0.004211;
0.983320;-0.003247;
0.983808;-0.002369;
0.984296;-0.002686;
0.984784;-0.000911;
0.985272;-0.001594;
0.985760;-0.002802;
0.986248;-0.004510;
0.986736;-0.004834;
0.987224;-0.004529;
0.987712;-0.003595;
0.988200;-0.003760;
0.988688;-0.004096;
0.989176;-0.004925;
0.989664;-0.005975;
0.990152;-0.005297;
0.990640;-0.005743;
0.991128;-0.005975;
0.991616;-0.004974;
0.992104;-0.004266;
0.992592;-0.004578;
0.993080;-0.004516;
0.993568;-0.003992;
0.994056;-0.005114;
0.994544;-0.006103;
0.995032;-0.007726;
0.995520;-0.008751;
0.996008;-0.009123;
0.996496;-0.008537;
0.996984;-0.009031;
0.997472;-0.009294;
0.997960;-0.008513;
0.998448;-0.008159;
0.998936;-0.008617;
0.999424;-0.009739;
0.999912;-0.010349;
1000400,00;-0.010362;
1000888,00;-0.011088;
1001376,00;-0.012399;
1001864,00;-0.012948;
1002352,00;-0.013540;
1002840,00;-0.012753;
1003328,00;-0.013717;
1003816,00;-0.013717;
1004304,00;-0.013357;
1004792,00;-0.013851;
1005280,00;-0.014376;
1005768,00;-0.014937;
1006256,00;-0.015017;
1006744,00;-0.015810;
1007232,00;-0.016335;
1007720,00;-0.017055;
1008208,00;-0.017750;
1008696,00;-0.018049;
1009184,00;-0.018226;
1009672,00;-0.018165;
1010160,00;-0.016646;
1010648,00;-0.017183;
1011136,00;-0.017164;
1011624,00;-0.018922;
1012112,00;-0.018574;
1012600,00;-0.019263;
1013088,00;-0.020404;
1013576,00;-0.021350;
1014064,00;-0.021264;
1014552,00;-0.020044;
1015040,00;-0.019520;
1015528,00;-0.020044;
1016016,00;-0.020032;
1016504,00;-0.020484;
1016992,00;-0.021094;
1017480,00;-0.021478;
1017968,00;-0.022527;
1018456,00;-0.022912;
1018944,00;-0.023668;
1019432,00;-0.023845;
1019920,00;-0.025139;
1020408,00;-0.024681;
1020896,00;-0.025328;
1021384,00;-0.026127;
1021872,00;-0.026396;
1022360,00;-0.026890;
1022848,00;-0.027945;
1023336,00;-0.027695;
1023824,00;-0.028153;
1024312,00;-0.027811;
1024800,00;-0.027634;
1025288,00;-0.028269;
1025776,00;-0.029605;
1026264,00;-0.029879;
1026752,00;-0.030063;
1027240,00;-0.030746;
1027728,00;-0.031411;
1028216,00;-0.031216;
1028704,00;-0.031948;
1029192,00;-0.031545;
1029680,00;-0.032210;
1030168,00;-0.033003;
1030656,00;-0.032497;
1031144,00;-0.032814;
1031632,00;-0.033211;
1032120,00;-0.035072;
1032608,00;-0.033998;
1033096,00;-0.035029;
1033584,00;-0.035438;
1034072,00;-0.035859;
1034560,00;-0.035956;
1035048,00;-0.037744;
1035536,00;-0.037897;
1036024,00;-0.038848;
1036512,00;-0.040239;
1037000,00;-0.041088;
1037488,00;-0.042381;
1037976,00;-0.043540;
1038464,00;-0.045139;
1038952,00;-0.047976;
1039440,00;-0.049757;
1039928,00;-0.052784;
1040416,00;-0.056524;
1040904,00;-0.058488;
1041392,00;-0.061252;
1041880,00;-0.064010;
1042368,00;-0.066164;
1042856,00;-0.069342;
1043344,00;-0.072961;
1043832,00;-0.077018;
1044320,00;-0.078604;
1044808,00;-0.081576;
1045296,00;-0.082985;
1045784,00;-0.086023;
1046272,00;-0.092753;
1046760,00;-0.102295;
1047248,00;-0.112112;
1047736,00;-0.115114;
1048224,00;-0.112430;
1048712,00;-0.103693;
1049200,00;-0.090923;
1049688,00;-0.089867;
1050176,00;-0.091704;
1050664,00;-0.093504;
1051152,00;-0.102039;
1051640,00;-0.116103;
1052128,00;-0.131594;
1052616,00;-0.135785;
1053104,00;-0.142539;
1053592,00;-0.140642;
1054080,00;-0.127756;
1054568,00;-0.125944;
1055056,00;-0.127469;
1055544,00;-0.133400;
1056032,00;-0.144870;
1056520,00;-0.167085;
1057008,00;-0.184071;
1057496,00;-0.181362;
1057984,00;-0.179733;
1058472,00;-0.170746;
1058960,00;-0.164913;
1059448,00;-0.178903;
1059936,00;-0.199007;
1060424,00;-0.219934;
1060912,00;-0.211563;
1061400,00;-0.199769;
1061888,00;-0.190886;
1062376,00;-0.184181;
1062864,00;-0.215968;
1063352,00;-0.236084;
1063840,00;-0.237341;
1064328,00;-0.234138;
1064816,00;-0.216920;
1065304,00;-0.220154;
1065792,00;-0.235919;
1066280,00;-0.293430;
1066768,00;-0.311081;
1067256,00;-0.285596;
1067744,00;-0.290587;
1068232,00;-0.255779;
1068720,00;-0.221667;
1069208,00;-0.243131;
1069696,00;-0.271868;
1070184,00;-0.293521;
1070672,00;-0.331423;
1071160,00;-0.351837;
1071648,00;-0.313784;
1072136,00;-0.320050;
1072624,00;-0.330648;
1073112,00;-0.278561;
1073600,00;-0.312716;
1074088,00;-0.383588;
1074576,00;-0.341069;
1075064,00;-0.373350;
1075552,00;-0.406785;
1076040,00;-0.354827;
1076528,00;-0.323948;
1077016,00;-0.328384;
1077504,00;-0.362600;
1077992,00;-0.363393;
1078480,00;-0.378116;
1078968,00;-0.410135;
1079456,00;-0.336224;
1079944,00;-0.352881;
1080432,00;-0.374333;
1080920,00;-0.342582;
1081408,00;-0.407511;
1081896,00;-0.391685;
1082384,00;-0.351453;
1082872,00;-0.402630;
1083360,00;-0.449031;
